Date,Other,BA.2.X,BA.5.X,BQ.1.X,BQ.1.1.X,XBB.X,XBB.1.5.X,XBB.1.16.X,XBB.2.3.X,XBB.1.9.X,EG.5.X,BA.2.86.X,JN.1.X,KP.2.X,KP.3.X,KP.3.1.1.X,XEC.X,KP.1.1.X,LP.8.X
2023-01-10,0.07829700514815024,0.0705778050019865,0.10013312402857655,0.10254065666915993,0.41695472701018876,0.003659952393755342,0.22783672974818292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.07133956615311814,0.06534349979939787,0.1029894360898655,0.11414091194329364,0.3852421677374314,0.038797064930172424,0.22214735334672098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.06811087768805557,0.0629144535882443,0.10431494419873828,0.11952415862675296,0.37052554939630405,0.055102890970895324,0.21950712553100957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.06457253582367012,0.06025244516208138,0.10576757763920747,0.12542369564077985,0.3543975062784664,0.07297255772183674,0.21661368173395815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,0.061337431162745676,0.043443881151043195,0.10596137414169968,0.11396440410456225,0.33398893444312444,0.10844102194065118,0.2328629530561737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,0.06235970737620644,0.041289113218894946,0.10340007656430586,0.09284397300012567,0.3151423615485538,0.1097134465182402,0.27525132177367295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,0.06029319667283503,0.03396456227173742,0.04397912640532345,0.08939685061439846,0.2081954752681963,0.1459242594318302,0.4182465293356791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,0.05888516707090993,0.025679910158790526,0.03530381189822326,0.08347896160856137,0.23584968268761147,0.15656704685231665,0.40423541972358684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,0.05786918161210535,0.0176972412239477,0.03681874427661797,0.07116125255618092,0.21810433441052984,0.14459235305370738,0.4537568928669107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.056042778459522886,0.014767834088263938,0.007321033661948122,0.03527215171034311,0.1304414682072441,0.11366836321266068,0.6424863706600172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,0.05814072100639777,0.012715250951857184,0.005800303199515339,0.02369755306611698,0.11928609680888445,0.10648977823831038,0.6738702967289179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.05446931638184231,0.011374980833783162,0.002698141721620825,0.020078396545635965,0.08251478994294417,0.08820977468391572,0.7361199343478312,0.004534665542426624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-05,0.05561117570247543,0.009929946637521312,0.003451807724834288,0.020467657672397412,0.0748436341025215,0.0881438423085876,0.7274103506899787,0.013152830191659023,0.0,0.006988754970024609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,0.053074043590614337,0.006497302425463843,0.0047613115721303985,0.0007089277683019744,0.02859969311723407,0.05656849919419016,0.8146363366589002,0.023945187054406847,0.0,0.011208698618758053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,0.04752791655959045,0.005492798766261032,0.0037464058610107436,0.0004053542862091011,0.024221313078652138,0.07232409227960988,0.8051284046873046,0.032552596951565496,0.0,0.008601117529796372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,0.056029634670838435,0.010832690799634078,0.0034766519484552526,0.00031888471668625485,0.02553930669210063,0.06449454476909088,0.7995202872776631,0.028861439212566373,0.0,0.010926559912965109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,0.05091287526257339,0.008309681448464373,0.004815303877802375,0.0,0.01578466125656358,0.0722477631275023,0.7919605700081258,0.040550471145704,0.0,0.01541867387326419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,0.04931142062203529,0.007425956867833024,0.0015073232284520603,0.0,0.0,0.05317155887101956,0.822641224382976,0.04631181201772089,0.0,0.019630704009963192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,0.044973511908819166,0.008423222246984973,0.0007979227903249592,0.0,0.0,0.08977014307015,0.7869711218762441,0.03432494644891707,0.0,0.03473913165855996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,0.04349693748273699,0.008532744508248754,0.0,0.0,0.0,0.09454987769964468,0.7815561105551054,0.02284471374805439,0.0,0.04901961600620972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,0.04417128970230277,0.008703212837208256,0.0,0.0,0.0,0.09387867959887752,0.7745046778052469,0.02962123323932297,0.002241416784074095,0.046879490032967666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,0.04914491745705726,0.011557877872042646,0.0,0.0,0.0,0.08068323403736553,0.7716695899264593,0.04265045206078583,0.0013830024654614514,0.04291092618082811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,0.03268136683603416,0.0006917732411552099,0.0,0.0,0.0,0.08509467804563316,0.7970528399231388,0.04357729461701075,0.0021968604111870117,0.038705186925840844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,0.03739844563572028,0.002526936882341683,0.0,0.0,0.0,0.07371177827632963,0.8181771874582998,0.03383063594289457,0.0018487602386139887,0.03250625556579992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,0.03456322369972491,0.0024821777300388604,0.0,0.0,0.0,0.10862145420968472,0.7559981950608837,0.049684745563852016,0.002326823060846086,0.0463233806749698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,0.03980577235839047,0.003091372655313482,0.0,0.0,0.0,0.07015059380800807,0.7851502944866539,0.07521791174763619,0.0020556473942661933,0.024528407549731703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,0.03850644224097435,0.0023991899033022797,0.0,0.0,0.0,0.05574931648753976,0.790852557775281,0.08513666105472989,0.0015255125971274242,0.025830319941045565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,0.03797463787302793,0.0020476867727556095,0.0,0.0,0.0,0.05425553191791494,0.8147181924844358,0.07017848983481394,0.00012695426052795593,0.020698506856523708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,0.04150198266526497,0.002164090560988048,0.0,0.0,0.0,0.06642613131024178,0.7975812056504059,0.05072546015396161,0.00014630674538191563,0.04145482291375567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,0.046747546462022345,0.002164767089712322,0.0,0.0,0.0,0.08276116229450249,0.7370536581726655,0.06126506249875545,0.0006150330467938886,0.0693927704355478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28,0.046739622762104666,0.0008537739991611935,0.0,0.0,0.0,0.10067967844567402,0.6756401986880841,0.09499858220726823,0.004717829236669263,0.0763703146610385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,0.04724185537978483,0.00092462049565572,0.0,0.0,0.0,0.10082165414084109,0.6688194530376581,0.08819458363548242,0.004559153016320745,0.08943868029425696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,0.04809668782170544,0.0007668283859184272,0.0,0.0,0.0,0.08720570720701529,0.6767479577618085,0.06330634945512767,0.012383388006075129,0.11149308136234944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,0.05731854062866502,0.0007246716878588062,0.0,0.0,0.0,0.11049913682813167,0.5580711081762695,0.049868416927761706,0.03938884054745579,0.18412928520385763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.06306514394006245,0.0008479969850515528,0.0,0.0,0.0,0.11197839503107593,0.31605279565719047,0.06539505425447134,0.10373456785698879,0.30985112437621887,0.029074921898940623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,0.06521699825607674,0.0008586776417938482,0.0,0.0,0.0,0.10193361691869395,0.32636237165162557,0.07232184452163391,0.08950645739171999,0.3210534429538359,0.02274659066462008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,0.07133255823354877,0.0010284100390020473,0.0,0.0,0.0,0.09144614489904798,0.3118810661162,0.08668560475295106,0.08440321849736437,0.3323437356145489,0.020879261847336995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
